,biExclusiveLevel,brand_name,category,imageAltText,isAppExclusive,isBI,isBest,isFirstAccess,isLimitedEdition,isLimitedTimeOffer,isNatural,isNew,isOnlineOnly,isOrganic,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice
139,none,Benefit Cosmetics,/shop/foundation-makeup,Benefit Cosmetics - Hello Happy Soft Blur Foundation,False,False,False,False,False,False,False,False,False,False,False,$10.00 - $30.00,,2086502,Standard,
140,none,Giorgio Armani Beauty,/shop/foundation-makeup,Giorgio Armani Beauty - Maestro Fusion Makeup Octinoxate Sunscreen SPF 15,False,False,False,False,False,False,False,False,False,False,False,$64.00,,1441526,Standard,
141,none,STELLAR,/shop/foundation-makeup,STELLAR - Limitless Foundation,False,False,False,False,False,False,False,False,False,False,False,$38.00,,2186237,Standard,
142,none,SEPHORA COLLECTION,/shop/foundation-makeup,SEPHORA COLLECTION - Make No Mistake Foundation & Concealer Stick,False,False,False,False,False,False,False,False,False,False,True,$20.00,,1887447,Standard,
143,none,Estée Lauder,/shop/foundation-makeup,Estée Lauder - Double Wear Nude Water Fresh Foundation SPF 30,False,False,False,False,False,False,False,False,False,False,False,$43.00,,1970342,Standard,
144,none,Natasha Denona,/shop/foundation-makeup,Natasha Denona - Face Glow Foundation,False,False,False,False,False,False,False,True,False,False,False,$42.00,,2252351,Standard,
145,none,MAKE UP FOR EVER,/shop/foundation-makeup,MAKE UP FOR EVER - Ultra HD Invisible Cover Cream Foundation Palette,False,False,False,False,False,False,False,False,True,False,True,$110.00,,2169092,Standard,
146,none,BECCA,/shop/foundation-makeup,BECCA - Aqua Luminous Perfecting Foundation,False,False,False,False,False,False,False,False,False,False,False,$44.00,,1783653,Standard,
147,none,Shiseido,/shop/foundation-makeup,Shiseido - Synchro Skin Lasting Liquid Foundation Broad Spectrum SPF 20,False,False,False,False,False,False,False,False,True,False,False,$45.00,,1784867,Standard,
148,none,Hourglass,/shop/foundation-makeup,Hourglass - Vanish™ Seamless Finish Liquid Foundation,False,False,False,False,False,False,False,False,False,False,False,$56.00,,2174506,Standard,
149,none,Givenchy,/shop/foundation-makeup,Givenchy - Matissime Velvet Radiant Mattifying Fluid Foundation SPF 20,False,False,False,False,False,False,False,False,False,False,False,$55.00,,1938802,Standard,
150,none,Giorgio Armani Beauty,/shop/foundation-makeup,Giorgio Armani Beauty - Face Fabric Foundation,False,False,False,False,False,False,False,False,False,False,False,$49.00,,2047298,Standard,
151,none,Kat Von D,/shop/foundation-makeup,Kat Von D - Lock-It Powder Foundation Refills,False,False,False,False,False,False,False,True,True,False,True,$23.00,,2187573,Standard,
152,none,Estée Lauder,/shop/foundation-makeup,Estée Lauder - Double Wear Stay-In-Place Foundation Pump,False,False,False,False,False,False,False,False,False,False,False,$10.00,,2019503,Standard,
153,none,NUDESTIX,/shop/foundation-makeup,NUDESTIX - Nudies Tinted Blur Stick,False,False,False,False,False,False,False,False,False,False,False,$30.00,,2079416,Standard,
154,none,CLINIQUE,/shop/foundation-makeup,CLINIQUE - Even Better™ Glow Light Reflecting Makeup Broad Spectrum SPF 15,False,False,False,False,False,False,False,False,True,False,False,$29.50,,1953389,Standard,
155,none,Benefit Cosmetics,/shop/foundation-makeup,Benefit Cosmetics - Hello Happy Velvet Power Foundation,False,False,False,False,False,False,False,True,False,False,False,$30.00,,2254290,Standard,
156,none,LAWLESS,/shop/foundation-makeup,LAWLESS - Woke Up Like This Flawless Finish Foundation,False,False,False,False,False,False,False,False,False,False,False,$46.00,,2079804,Standard,
157,none,stila,/shop/foundation-makeup,stila - Stay All Day Foundation + Concealer,False,False,False,False,False,False,False,False,False,False,False,$40.00,,1968981,Standard,
158,none,Josie Maran,/shop/foundation-makeup,Josie Maran - Argan Matchmaker Serum Foundation,False,False,False,False,False,False,False,False,False,False,False,$45.00,,1820943,Standard,
159,none,tarte,/shop/foundation-makeup,tarte - Clay Stick Foundation,False,False,False,False,False,False,False,False,False,False,False,$39.00,,1952746,Standard,
160,none,KEVYN AUCOIN,/shop/foundation-makeup,KEVYN AUCOIN - The Etherealist Foundation,False,False,False,False,False,False,False,False,False,False,False,$58.00,,1869734,Standard,
161,none,Shiseido,/shop/foundation-makeup,Shiseido - Sports BB SPF 50+,False,False,False,False,False,False,False,False,False,False,False,$38.00,,2219673,Standard,
162,none,Dior,/shop/foundation-makeup,Dior - Capture Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50 Refill,False,False,False,False,False,False,False,False,False,False,False,$42.00,,2145381,Standard,
163,none,COVER FX,/shop/foundation-makeup,COVER FX - Custom Cover Drops,False,False,False,False,False,False,False,False,False,False,False,$29.00,,2212777,Standard,
164,none,BECCA,/shop/foundation-makeup,BECCA - Skin Love Weightless Blur Foundation,False,False,False,False,False,False,False,False,False,False,False,$44.00,,2089035,Standard,
165,none,Benefit Cosmetics,/shop/foundation-makeup,Benefit Cosmetics - Hello Happy Flawless Brightening Foundation Mini,False,False,False,False,False,False,False,True,False,False,False,$15.00,,2240232,Standard,
166,none,TOM FORD,/shop/foundation-makeup,TOM FORD - Traceless Perfecting Foundation Broad Spectrum SPF 15,False,False,False,False,False,False,False,False,True,False,False,$88.00,,1990316,Standard,
167,none,BECCA,/shop/foundation-makeup,BECCA - Ever-Matte Shine Proof Foundation,False,False,False,False,False,False,False,False,False,False,False,$42.00,,1514108,Standard,
168,none,CLINIQUE,/shop/foundation-makeup,CLINIQUE - Beyond Perfecting Powder Foundation + Concealer,False,False,False,False,False,False,False,False,True,False,False,$29.50,,2021194,Standard,
169,none,Kat Von D,/shop/foundation-makeup,Kat Von D - Lock-It Foundation Kit,False,False,False,False,False,False,False,False,True,False,True,$54.00,,2106201,Standard,$64.00
170,none,philosophy,/shop/foundation-makeup,philosophy - Renewed Hope in a Jar Skin Tint,False,False,False,False,False,False,False,False,False,False,False,$39.00,,1898485,Standard,
171,none,beautyblender,/shop/foundation-makeup,beautyblender - Power Couple Customizable Foundation Set,False,False,False,False,True,False,False,True,False,False,True,$50.00,,2265486,Standard,$60.00
172,none,Yves Saint Laurent,/shop/foundation-makeup,Yves Saint Laurent - All Hours Stick Foundation,False,False,False,False,False,False,False,False,False,False,False,$48.00,,2107282,Standard,
173,none,SEPHORA COLLECTION,/shop/foundation-makeup,SEPHORA COLLECTION - Matte Perfection Full Coverage Foundation,False,False,False,False,False,False,False,False,False,False,True,$20.00,,2014785,Standard,
174,none,CLINIQUE,/shop/foundation-makeup,CLINIQUE - Chubby in the Nude Foundation Stick,False,False,False,False,False,False,False,False,False,False,False,$28.50,,1775287,Standard,
175,none,ILIA,/shop/foundation-makeup,ILIA - Sheer Vivid Tinted Moisturizer SPF 20,False,False,False,False,False,False,False,False,True,False,False,$42.00,,2119345,Standard,
176,none,CLINIQUE,/shop/foundation-makeup,CLINIQUE - Even Better Refresh™ Hydrating and Repairing Foundation,False,False,False,False,False,False,False,True,True,False,False,$32.00,,2256758,Standard,
177,none,Guerlain,/shop/foundation-makeup,Guerlain - Lingerie de Peau Aqua Nude Foundation,False,False,False,False,False,False,False,False,False,False,False,$49.00,,1967199,Standard,
178,none,surratt beauty,/shop/foundation-makeup,surratt beauty - Surreal Skin Foundation Wand,False,False,False,False,False,False,False,False,False,False,False,$65.00,,1686781,Standard,
179,none,boscia,/shop/foundation-makeup,boscia - Skin Perfecting BB Cream Broad Spectrum SPF 30,False,False,False,False,False,False,False,False,False,False,False,$38.00,,2168409,Standard,
180,none,Wander Beauty,/shop/foundation-makeup,Wander Beauty - Flash Focus Hydrating Foundation Stick,False,False,False,False,False,False,False,False,True,False,False,$40.00,$34.00,1813963,Standard,
181,none,bareMinerals,/shop/foundation-makeup,bareMinerals - bareSkin® Pure Brightening Serum Foundation Broad Spectrum SPF 20,False,False,False,False,False,False,False,False,False,False,False,$30.00,,1576727,Standard,
182,none,Pretty Vulgar,/shop/foundation-makeup,Pretty Vulgar - Cool AF Lava Water Foundation,False,False,False,False,False,False,False,False,False,False,True,$39.00,,2221554,Standard,
183,none,CLINIQUE,/shop/foundation-makeup,CLINIQUE - Superbalanced Silk Makeup Broad Spectrum 15,False,False,False,False,False,False,False,False,False,False,False,$28.50,,1841600,Standard,
184,none,MAKE UP FOR EVER,/shop/foundation-makeup,MAKE UP FOR EVER - Chromatic Mix – Oil Base,False,False,False,False,False,False,False,False,True,False,True,$14.00,,1480912,Standard,
185,none,Wander Beauty,/shop/foundation-makeup,Wander Beauty - Nude Illusion Liquid Foundation,False,False,False,False,False,False,False,False,True,False,False,$40.00,,2154854,Standard,
186,none,STELLAR,/shop/foundation-makeup,STELLAR - Limitless Foundation Customizable Set,False,False,False,False,False,False,False,False,True,False,True,$45.00,,2198711,Standard,$72.00
187,none,Dr. Dennis Gross Skincare,/shop/foundation-makeup,Dr. Dennis Gross Skincare - Instant Radiance Sun Defense Sunscreen Broad Spectrum SPF 40,False,False,False,False,False,False,False,False,False,False,False,$42.00,,1809235,Standard,
188,none,NARS,/shop/foundation-makeup,NARS - Sheer Glow Foundation Pump,False,False,False,False,False,False,False,False,False,False,False,$6.00,,1401330,Standard,
189,none,lilah b.,/shop/foundation-makeup,lilah b. - Marvelous Matte™ Crème Foundation,False,False,False,False,False,False,False,False,True,False,False,$54.00,,2143675,Standard,
190,none,DERMAdoctor,/shop/foundation-makeup,DERMAdoctor - DD Cream Dermatologically Defining BB Cream Broad Spectrum SPF 30,False,False,False,False,False,False,False,False,False,False,False,$40.00,,1548700,Standard,
191,none,Guerlain,/shop/foundation-makeup,Guerlain - Terracotta Skin Cream Powder Foundation,False,False,False,False,False,False,False,False,False,False,False,$58.00,,1326305,Standard,
192,none,Natasha Denona,/shop/foundation-makeup,Natasha Denona - Transformatte Pore Vanishing Matte Foundation,False,False,False,False,False,False,False,False,False,False,False,$45.00,,1977255,Standard,
193,none,Natasha Denona,/shop/foundation-makeup,Natasha Denona - Foundation X+,False,False,False,False,False,False,False,False,False,False,False,$45.00,,2206753,Standard,
194,none,Benefit Cosmetics,/shop/foundation-makeup,Benefit Cosmetics - ’Hello Flawless!’ Oxygen Wow Liquid Foundation,False,False,False,False,False,False,False,False,False,False,False,$36.00,,1393875,Standard,
195,none,Black Up,/shop/foundation-makeup,Black Up - Full Coverage Cream Foundation,False,False,False,False,False,False,False,False,False,False,True,$43.50,$21.75,1752443,Standard,
196,none,MAKE UP FOR EVER,/shop/foundation-makeup,MAKE UP FOR EVER - Liquid Lift Foundation,False,False,False,False,False,False,False,False,False,False,True,$44.00,,763904,Standard,
197,none,lilah b.,/shop/foundation-makeup,lilah b. - Flawless Finish Foundation,False,False,False,False,False,False,False,False,True,False,False,$48.00,,1978311,Standard,
198,none,Pretty Vulgar,/shop/foundation-makeup,Pretty Vulgar - Bird's Nest Blurring Beauty Mousse Foundation,False,False,False,False,False,False,False,False,False,False,True,$36.00,,1950328,Standard,
199,none,Black Up,/shop/foundation-makeup,Black Up - Matifying Fluid Foundation,False,False,False,False,False,False,False,False,False,False,True,$41.50,$20.75,1752302,Standard,
200,none,Lancôme,/shop/foundation-makeup,Lancôme - Bienfait Teinté Beauty Balm Sunscreen Broad Spectrum SPF 30,False,False,False,False,False,False,False,False,True,False,False,$47.00,,1509348,Standard,
201,none,Antonym,/shop/foundation-makeup,Antonym - Skin Esteem Organic Liquid Foundation,False,False,False,False,False,False,False,False,True,False,False,$52.00,,2016269,Standard,
202,none,Cinema Secrets,/shop/foundation-makeup,Cinema Secrets - Ultimate Foundation 5-in-1 Pro Palette™,False,False,False,False,False,False,False,False,True,False,False,$40.00,,1734094,Standard,
203,none,Dr. Jart+,/shop/foundation-makeup,Dr. Jart+ - Black Label Detox BB Beauty Balm,False,False,False,False,False,False,False,False,False,False,False,$36.00,,1422617,Standard,
204,none,Laura Mercier,/shop/foundation-makeup,Laura Mercier - Candleglow Soft Luminous Foundation,False,False,False,False,False,False,False,False,False,False,False,$48.00,,1773779,Standard,
205,none,Lancôme,/shop/foundation-makeup,Lancôme - Customizable Teint Idole Ultra Long Wear Foundation Set,False,False,False,False,True,False,False,False,False,False,False,$47.00,,2205631,Standard,$64.00
206,none,Benefit Cosmetics,/shop/foundation-makeup,Benefit Cosmetics - ’Hello Flawless!’ Powder Foundation,False,False,False,False,False,False,False,False,False,False,False,$34.00,,1311836,Standard,
207,none,SEPHORA COLLECTION,/shop/foundation-makeup,SEPHORA COLLECTION - Matte Perfection Tinted Moisturizer,False,False,False,False,False,False,False,True,False,False,True,$18.00,,2149482,Standard,
208,none,Guerlain,/shop/foundation-makeup,Guerlain - L'Essentiel Natural 16H Wear Foundation SPF 20,False,False,False,False,False,False,False,True,False,False,False,$60.00,,2215036,Standard,
209,none,MAKE UP FOR EVER,/shop/foundation-makeup,MAKE UP FOR EVER - Chromatic Mix – Water Base,False,False,False,False,False,False,False,False,True,False,True,$14.00,,1480821,Standard,
210,none,Guerlain,/shop/foundation-makeup,Guerlain - Terracotta  Healthy Glow Liquid Foundation SPF 20,False,False,False,False,False,False,False,False,False,False,False,$54.00,,1587955,Standard,
211,none,Antonym,/shop/foundation-makeup,Antonym - Certified Organic Baked Foundation,False,False,False,False,False,False,False,False,True,False,False,$38.00,,1977446,Standard,
212,none,Anastasia Beverly Hills,/shop/foundation-makeup,Anastasia Beverly Hills - Luminous Foundation,False,False,False,False,False,False,False,True,False,False,False,$38.00,,2270825,Standard,
213,none,CLINIQUE,/shop/foundation-makeup,CLINIQUE - Age Defense BB Cream Broad Spectrum SPF 30,False,False,False,False,False,False,False,False,False,False,False,$39.50,,1417302,Standard,
214,none,Urban Decay,/shop/foundation-makeup,Urban Decay - Naked Skin Ultra Definition Pressed Finishing Powder,False,False,False,False,False,False,False,False,False,False,False,$34.00,,1532084,Standard,
215,none,Estée Lauder,/shop/foundation-makeup,Estée Lauder - Double Wear Nude Cushion Stick Radiant Foundation,False,False,False,False,False,False,False,False,False,False,False,$42.00,,1848886,Standard,
216,none,IT Cosmetics,/shop/bb-cc-cream-face-makeup,IT Cosmetics - CC+ Cream with SPF 50+,False,False,False,False,False,False,False,False,False,False,False,$15.00 - $39.00,,1868165,Standard,
217,none,bareMinerals,/shop/bb-cc-cream-face-makeup,bareMinerals - COMPLEXION RESCUE™ Tinted Moisturizer Broad Spectrum SPF 30,False,False,False,False,False,False,False,False,False,False,False,$32.00,,2176972,Standard,
218,none,IT Cosmetics,/shop/bb-cc-cream-face-makeup,IT Cosmetics - CC+ Cream Oil-Free Matte with SPF 40,False,False,False,False,False,False,False,False,False,False,True,$39.00,,2088276,Standard,
219,none,Supergoop!,/shop/bb-cc-cream-face-makeup,Supergoop! - CC Cream Daily Correct Broad Spectrum SPF 35 Sunscreen,False,False,False,False,False,False,False,False,False,False,False,$34.00,,1628767,Standard,
220,none,Dr. Jart+,/shop/bb-cc-cream-face-makeup,Dr. Jart+ - Cicapair ™ Tiger Grass Color Correcting Treatment SPF 30,False,False,False,False,False,False,False,False,False,False,False,$18.00 - $52.00,,1855709,Standard,
221,none,tarte,/shop/bb-cc-cream-face-makeup,tarte - BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,False,False,False,False,False,False,False,False,False,False,False,$37.00,,1486752,Standard,
222,none,Dr. Jart+,/shop/bb-cc-cream-face-makeup,Dr. Jart+ - Premium Beauty Balm SPF 45,False,False,False,False,False,False,False,False,False,False,False,$39.00,,1327915,Standard,
223,none,IT Cosmetics,/shop/bb-cc-cream-face-makeup,IT Cosmetics - CC+ Cream Illumination with SPF 50+,False,False,False,False,False,False,False,False,False,False,False,$39.00,,1869015,Standard,
224,none,AMOREPACIFIC,/shop/bb-cc-cream-face-makeup,AMOREPACIFIC - Color Control Cushion Compact Broad Spectrum SPF 50+,False,False,False,False,False,False,False,False,False,False,False,$15.00 - $60.00,,1496488,Standard,
225,none,IT Cosmetics,/shop/bb-cc-cream-face-makeup,IT Cosmetics - CC+ Airbrush Perfecting Powder,False,False,False,False,False,False,False,True,False,False,False,$35.00,,2227619,Standard,
226,none,Erborian,/shop/bb-cc-cream-face-makeup,Erborian - CC Cream Radiance Color Corrector Broad Spectrum SPF25,False,False,False,False,False,False,False,False,False,False,True,$44.00,,1888197,Standard,
227,none,GLAMGLOW,/shop/bb-cc-cream-face-makeup,GLAMGLOW - GLOWSTARTER™ Mega Illuminating Moisturizer,False,False,False,False,False,False,False,False,False,False,False,$49.00,,1826437,Standard,
228,none,tarte,/shop/bb-cc-cream-face-makeup,tarte - Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,False,False,False,False,False,False,False,False,False,False,False,$36.00,,759779,Standard,
229,none,Smashbox,/shop/bb-cc-cream-face-makeup,Smashbox - Camera Ready BB Cream SPF 35,False,False,False,False,False,False,False,False,False,False,False,$42.00,,1574896,Standard,
230,none,CLINIQUE,/shop/bb-cc-cream-face-makeup,CLINIQUE - Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,False,False,False,False,False,False,False,False,False,False,False,$39.50,,1509512,Standard,
231,none,bareMinerals,/shop/bb-cc-cream-face-makeup,bareMinerals - Prime Time  BB Tinted Primer Broad Spectrum SPF 30,False,False,False,False,False,False,False,False,False,False,False,$27.00,,1576859,Standard,
232,none,Bobbi Brown,/shop/bb-cc-cream-face-makeup,Bobbi Brown - BB Cream SPF 35,False,False,False,False,False,False,False,False,False,False,False,$48.00,,1458496,Standard,
233,none,Dior,/shop/bb-cc-cream-face-makeup,Dior - Capture Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50,False,False,False,False,False,False,False,False,False,False,False,$82.00,,2145340,Standard,
