brand_name,category,imageAltText,isLimitedEdition,isNew,isOnlineOnly,isSephoraExclusive,listPrice,salePrice,skuId,skuType,valuePrice,review_count,target
Urban Decay,eyebrow-makeup-pencils,Urban Decay - Brow Blade Waterproof Eyebrow Pencil & Ink Stain,False,False,False,False,26.0,0.0,2182319,Standard,,64,0
Hourglass,eyebrow-makeup-pencils,Hourglass - Arch Brow Sculpting Pencil,False,False,False,False,34.0,0.0,1454271,Standard,,170,0
LASHFOOD,eyebrow-makeup-pencils,LASHFOOD - BROWFOOD Phyto-Medic Eyebrow Enhancer,False,False,False,False,88.0,0.0,1585942,Standard,,1,0
Kat Von D,eyebrow-makeup-pencils,Kat Von D - Brow Struck Dimension Powder,False,False,True,False,21.0,10.5,2226785,Standard,,40,1
Benefit Cosmetics,eyebrow-makeup-pencils,"Benefit Cosmetics - Precisely, My Brow Pencil Ultra Fine Shape & Define Mini",False,False,False,False,12.0,0.0,2005130,Standard,,316,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - Browmazing Deal Eyebrow Pencil Set,False,False,False,False,32.0,0.0,2236685,Standard,$48.00,1,0
Hourglass,eyebrow-makeup-pencils,Hourglass - Arch Brow Volumizing Fiber Gel,False,False,False,False,28.0,0.0,2029817,Standard,,154,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - Gimme The Goods! Customizable Set,False,False,False,True,29.0,0.0,2232528,Standard,$59.00,1,0
Kat Von D,eyebrow-makeup-pencils,Kat Von D - 24-Hour Super Brow Long-Wear Pomade,False,False,True,False,19.0,0.0,2226769,Standard,,744,0
Kat Von D,eyebrow-makeup-pencils,Kat Von D - Signature Brow Precision Pencil,False,False,True,True,21.0,0.0,2226777,Standard,,73,0
Anastasia Beverly Hills,eyebrow-makeup-pencils,Anastasia Beverly Hills - Tinted Brow Gel,False,False,False,False,22.0,0.0,829713,Standard,,486,0
Grande Cosmetics,eyebrow-makeup-pencils,Grande Cosmetics - GrandeBROW Brow Enhancing Serum Mini,False,False,False,True,36.0,0.0,2227320,Standard,,1,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - ka-BROW! Cream-Gel Eyebrow Color with Brush,False,False,False,False,24.0,0.0,2086577,Standard,,306,0
TWEEZERMAN,eyebrow-makeup-pencils,TWEEZERMAN - Stainless Steel Slant Tweezer,False,False,False,False,23.0,0.0,1447382,Standard,,40,0
stila,eyebrow-makeup-pencils,stila - Stay All Day Waterproof Brow Color,False,False,False,False,21.0,0.0,1695204,Standard,,58,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - 24-HR Brow Setter Shaping & Setting Gel,False,False,False,False,24.0,0.0,1935774,Standard,,1,0
Anastasia Beverly Hills,eyebrow-makeup-pencils,Anastasia Beverly Hills - Brush #7B,False,False,False,False,18.0,0.0,1908284,Standard,,1,0
IT Cosmetics,eyebrow-makeup-pencils,IT Cosmetics - Brow Power™ Universal Brow Pencil,False,False,False,False,24.0,0.0,1868207,Standard,,66,0
Anastasia Beverly Hills,eyebrow-makeup-pencils,Anastasia Beverly Hills - DIPBROW® Gel - Mini,False,False,False,False,9.0,0.0,2182178,Standard,,16,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - Bomb Ass Brows! By Desi Perkins Set,True,False,False,False,59.0,0.0,2140804,Standard,$126.00,15,0
tarte,eyebrow-makeup-pencils,tarte - Amazonian Clay Waterproof Brow Pencil,False,False,False,False,21.0,0.0,1180116,Standard,,168,0
Anastasia Beverly Hills,eyebrow-makeup-pencils,Anastasia Beverly Hills - Tweezers,False,False,False,False,28.0,0.0,765172,Standard,,1,0
Charlotte Tilbury,eyebrow-makeup-pencils,Charlotte Tilbury - Legendary Brows Eyebrow Gel,False,False,False,False,22.5,0.0,2115665,Standard,,20,0
Charlotte Tilbury,eyebrow-makeup-pencils,Charlotte Tilbury - Brow Lift Eyebrow Pencil,False,False,False,False,30.0,0.0,2102432,Standard,,6,0
Laura Mercier,eyebrow-makeup-pencils,Laura Mercier - Eyebrow Pencil,False,False,False,False,24.0,0.0,1639277,Standard,,123,0
SEPHORA COLLECTION,eyebrow-makeup-pencils,SEPHORA COLLECTION - Brow Builder,False,False,False,True,14.0,0.0,1772995,Standard,,106,0
Shiseido,eyebrow-makeup-pencils,"Shiseido - Kajal Ink Artist Shadow, Liner, Brow",False,False,False,False,25.0,0.0,2135655,Standard,,13,0
Smashbox,eyebrow-makeup-pencils,Smashbox - Brow Tech To Go,False,False,False,False,28.0,0.0,1240944,Standard,,151,0
CLINIQUE,eyebrow-makeup-pencils,CLINIQUE - Superfine Liner for Brows,False,False,False,False,18.5,0.0,742130,Standard,,112,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - Feathered & Full Brow Set,False,False,False,True,34.0,0.0,2031730,Standard,$65.00,1,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - BROWVO! Conditioning Primer Nutrient Rich Eyebrow Primer,False,False,False,False,28.0,0.0,1820745,Standard,,1,0
TWEEZERMAN,eyebrow-makeup-pencils,TWEEZERMAN - Pink Perfection Slant Tweezer,False,False,False,True,23.0,0.0,1457621,Standard,,1,0
Kat Von D,eyebrow-makeup-pencils,Kat Von D - #75 Powder Brow Brush,False,False,False,True,18.0,0.0,2069367,Standard,,1,0
tarte,eyebrow-makeup-pencils,tarte - Amazonian Clay Waterproof Brow Mousse,False,False,False,False,29.0,0.0,1461086,Standard,,227,0
Bobbi Brown,eyebrow-makeup-pencils,Bobbi Brown - Natural Brow Shaper & Hair Touch Up,False,False,False,False,29.0,0.0,1639665,Standard,,19,0
TOM FORD,eyebrow-makeup-pencils,TOM FORD - Brow Sculptor,False,False,True,False,54.0,0.0,2024016,Standard,,4,0
Blinc,eyebrow-makeup-pencils,Blinc - Lash Primer,False,False,False,False,26.0,0.0,692558,Standard,,1,0
MILK MAKEUP,eyebrow-makeup-pencils,MILK MAKEUP - KUSH Clear Brow Gel,False,False,False,True,20.0,0.0,2100485,Standard,,36,0
Bobbi Brown,eyebrow-makeup-pencils,Bobbi Brown - Perfectly Defined Long-Wear Brow Pencil,False,False,True,False,45.0,0.0,1685338,Standard,,11,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - ka-BROW! Cream-Gel Eyebrow Color with Brush Mini,False,False,False,False,12.0,0.0,2031631,Standard,,27,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - Brow Zings Tame & Shape Kit,False,False,False,False,32.0,0.0,1820794,Standard,,332,0
Smashbox,eyebrow-makeup-pencils,Smashbox - Brow Tech Matte Pencil,False,False,False,False,21.0,0.0,1723014,Standard,,29,0
TWEEZERMAN,eyebrow-makeup-pencils,TWEEZERMAN - Pink Perfection Mini Slant Tweezer,False,False,False,True,14.0,0.0,1626555,Standard,,1,0
Anastasia Beverly Hills,eyebrow-makeup-pencils,Anastasia Beverly Hills - Brush #14,False,False,False,False,18.0,0.0,1721968,Standard,,1,0
SEPHORA COLLECTION,eyebrow-makeup-pencils,SEPHORA COLLECTION - Miniature Palette,True,False,False,True,10.0,0.0,1941517,Standard,,74,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - Foolproof Brow Powder,False,False,False,False,24.0,0.0,1964451,Standard,,29,0
Anastasia Beverly Hills,eyebrow-makeup-pencils,Anastasia Beverly Hills - Pro Pencil,False,False,False,False,18.0,0.0,1622075,Standard,,59,0
Lancôme,eyebrow-makeup-pencils,Lancôme - Brow Shaping Powdery Pencil,False,False,False,False,26.5,0.0,2109007,Standard,,4,0
MILK MAKEUP,eyebrow-makeup-pencils,MILK MAKEUP - Gel Brow,False,False,False,False,18.0,0.0,1781624,Standard,,47,0
Guerlain,eyebrow-makeup-pencils,Guerlain - Brow Kit,False,False,True,False,55.0,0.0,1578335,Standard,,9,0
KEVYN AUCOIN,eyebrow-makeup-pencils,KEVYN AUCOIN - The Precision Brow Pencil,False,False,False,False,26.0,0.0,1110055,Standard,,14,0
TWEEZERMAN,eyebrow-makeup-pencils,TWEEZERMAN - Pink Perfection Petite Tweeze Set,False,False,False,False,27.0,0.0,1457688,Standard,,1,0
SEPHORA COLLECTION,eyebrow-makeup-pencils,SEPHORA COLLECTION - Brow Enhancer,False,False,False,True,12.0,0.0,1642305,Standard,,46,0
MAKE UP FOR EVER,eyebrow-makeup-pencils,MAKE UP FOR EVER - Aqua Brow,False,False,False,True,23.0,0.0,1441146,Standard,,171,0
IT Cosmetics,eyebrow-makeup-pencils,IT Cosmetics - Brow Power Micro,False,True,False,False,24.0,0.0,2199487,Standard,,22,0
SEPHORA COLLECTION,eyebrow-makeup-pencils,SEPHORA COLLECTION - Eyebrow Touch Up Razor Set,False,False,False,True,15.0,0.0,895490,Standard,,1,0
SEPHORA COLLECTION,eyebrow-makeup-pencils,SEPHORA COLLECTION - Classic Double Ended - Filler & Spoolie #208,False,False,False,True,12.0,0.0,1867670,Standard,,1,0
NUDESTIX,eyebrow-makeup-pencils,NUDESTIX - Eyebrow Stylus Pencil & Gel,False,False,False,False,26.0,0.0,1721356,Standard,,20,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - Brow Raising Lineup! Mini Brow Trio Set,True,False,True,False,24.0,0.0,2181436,Standard,$36.00,6,0
Dior,eyebrow-makeup-pencils,Dior - Diorshow Pump 'N' Brow,False,False,False,False,27.0,0.0,2224921,Standard,,2,0
TOM FORD,eyebrow-makeup-pencils,TOM FORD - Fiber Brow Gel,False,False,True,False,54.0,0.0,1987692,Standard,,4,0
Anastasia Beverly Hills,eyebrow-makeup-pencils,Anastasia Beverly Hills - Brow Primer,False,False,False,False,21.0,0.0,975334,Standard,,1,0
Kat Von D,eyebrow-makeup-pencils,Kat Von D - #70 Pomade Brow Brush,False,False,False,True,18.0,0.0,2027019,Standard,,1,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - High Brow Highlight & Lift Pencil,False,False,False,False,22.0,0.0,1820927,Standard,,17,0
SEPHORA COLLECTION,eyebrow-makeup-pencils,SEPHORA COLLECTION - Eyebrow Editor,False,False,False,True,19.0,0.0,1827989,Standard,,11,0
Hourglass,eyebrow-makeup-pencils,Hourglass - Arch Brow Shaping Gel,False,False,False,False,28.0,0.0,2029775,Standard,,35,0
SEPHORA COLLECTION,eyebrow-makeup-pencils,SEPHORA COLLECTION - Beau Brow,False,False,False,True,12.0,0.0,2002715,Standard,,8,0
Josie Maran,eyebrow-makeup-pencils,Josie Maran - The Good Brow,False,False,False,True,24.0,0.0,2048809,Standard,,9,0
Givenchy,eyebrow-makeup-pencils,Givenchy - Eyebrow Pencil,False,False,False,False,27.0,0.0,1861970,Standard,,9,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - Brow Contour Pro,False,False,False,False,34.0,0.0,2086924,Standard,,638,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - 3D BROWtones Instant Color Highlights,False,False,False,False,24.0,0.0,1822360,Standard,,32,0
Urban Decay,eyebrow-makeup-pencils,Urban Decay - Brow Endowed Volumizer,False,False,False,False,28.0,0.0,2182384,Standard,,16,0
Urban Decay,eyebrow-makeup-pencils,Urban Decay - Double Down Brow,False,False,False,False,29.0,0.0,2182244,Standard,,3,0
TWEEZERMAN,eyebrow-makeup-pencils,TWEEZERMAN - Pink Perfection Point Tweezer,False,False,False,True,24.0,0.0,1457639,Standard,,1,0
MAKE UP FOR EVER,eyebrow-makeup-pencils,MAKE UP FOR EVER - Pro Sculpting Brow,False,False,False,True,27.0,13.5,1779834,Standard,,18,1
Viseart,eyebrow-makeup-pencils,Viseart - Eyeshadow & Eyebrow Palette,False,False,True,True,80.0,0.0,1784404,Standard,,1,0
Urban Decay,eyebrow-makeup-pencils,Urban Decay - Brow Guide Stencil Set,False,False,True,False,12.0,0.0,2182475,Standard,,1,0
Anastasia Beverly Hills,eyebrow-makeup-pencils,Anastasia Beverly Hills - Classic Stencils,False,False,False,False,20.0,0.0,765800,Standard,,1,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - High Brow Glow Luminous Highlight & Lift Pencil,False,False,False,False,22.0,0.0,1820935,Standard,,8,0
Givenchy,eyebrow-makeup-pencils,Givenchy - Mister Brow Groom Universal Brow Setter,False,False,False,False,30.0,0.0,1861988,Standard,,1,0
Urban Decay,eyebrow-makeup-pencils,Urban Decay - Brow Finish Gel,False,False,False,False,21.0,0.0,2182442,Standard,,3,0
Givenchy,eyebrow-makeup-pencils,Givenchy - Mister Brow Filler Tinted Waterproof Brow Filler,False,False,False,False,27.0,0.0,1861939,Standard,,12,0
SEPHORA COLLECTION,eyebrow-makeup-pencils,SEPHORA COLLECTION - Brow Highlighting Gel,False,False,False,True,12.0,0.0,1895036,Standard,,11,0
MAKE UP FOR EVER,eyebrow-makeup-pencils,MAKE UP FOR EVER - Brow Pencil,False,False,False,True,20.0,10.0,1911171,Standard,,6,1
Wander Beauty,eyebrow-makeup-pencils,Wander Beauty - Frame Your Face Micro Brow Pencil,False,False,True,False,21.0,0.0,1814003,Standard,,9,0
Benefit Cosmetics,eyebrow-makeup-pencils,"Benefit Cosmetics - Boss Brows, Baby! Brow Duo Set",True,False,False,False,34.0,0.0,2201135,Standard,$58.00,3,0
MAKE UP FOR EVER,eyebrow-makeup-pencils,MAKE UP FOR EVER - Brow Gel,False,False,False,True,20.0,0.0,1911247,Standard,,20,0
Anastasia Beverly Hills,eyebrow-makeup-pencils,Anastasia Beverly Hills - Scissors,False,False,False,False,22.5,0.0,765818,Standard,,1,0
Bobbi Brown,eyebrow-makeup-pencils,Bobbi Brown - Brow Kit,False,False,False,False,50.0,0.0,1639970,Standard,,5,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - Grooming Tweezer & Brush,False,False,False,False,20.0,0.0,1820851,Standard,,1,0
IT Cosmetics,eyebrow-makeup-pencils,IT Cosmetics - Brow PowerFULL,False,False,False,False,24.0,0.0,2199495,Standard,,21,0
Lancôme,eyebrow-makeup-pencils,Lancôme - Brow Define Pencil,False,False,True,False,25.0,0.0,2109114,Standard,,2,0
Kaja,eyebrow-makeup-pencils,Kaja - Brow Blowout Fiber Gel Brow Definer,False,False,False,True,16.0,0.0,2139533,Standard,,14,0
Dior,eyebrow-makeup-pencils,Dior - BACKSTAGE Brow Palette,False,False,False,True,35.0,0.0,2087823,Standard,,3,0
Anastasia Beverly Hills,eyebrow-makeup-pencils,Anastasia Beverly Hills - Highlighting Duo Pencil,False,False,False,False,23.0,0.0,1118819,Standard,,95,0
Urban Decay,eyebrow-makeup-pencils,Urban Decay - Brow Guide Stencils Set,False,False,False,False,12.0,0.0,2182467,Standard,,1,0
surratt beauty,eyebrow-makeup-pencils,surratt beauty - Expressioniste Brow Pencil Refill Cartridge,False,False,False,False,15.0,0.0,1672278,Standard,,6,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - Bigger & Bolder Brows Kit,False,False,False,False,34.0,0.0,1953835,Standard,$62.00,43,0
LASHFOOD,eyebrow-makeup-pencils,LASHFOOD - Flirty Little Stowaways,True,False,True,False,75.0,0.0,2213205,Standard,$134.00,1,0
IT Cosmetics,eyebrow-makeup-pencils,IT Cosmetics - Brow Power Powder,False,False,False,False,24.0,0.0,2199503,Standard,,1,0
TOM FORD,eyebrow-makeup-pencils,TOM FORD - Brow Gel Comb,False,False,True,False,54.0,0.0,1866805,Standard,,1,0
SEPHORA COLLECTION,eyebrow-makeup-pencils,SEPHORA COLLECTION - PRO Cream Brow Brush #68,True,False,False,True,18.0,0.0,1994458,Standard,,1,0
Benefit Cosmetics,eyebrow-makeup-pencils,"Benefit Cosmetics - City Lights, Party Nights Set",True,False,False,True,32.0,0.0,1996412,Standard,$65.00,1,0
tarte,eyebrow-makeup-pencils,tarte - Tarteist™ Brow Gel,False,False,False,False,19.0,0.0,1961077,Standard,,9,0
MAKE UP FOR EVER,eyebrow-makeup-pencils,MAKE UP FOR EVER - Aqua Brow Kit,False,False,False,True,38.0,0.0,1441211,Standard,,6,0
Pretty Vulgar,eyebrow-makeup-pencils,Pretty Vulgar - Defined Brilliance Eyebrow Pencil,False,False,False,True,22.0,0.0,1949965,Standard,,5,0
TWEEZERMAN,eyebrow-makeup-pencils,TWEEZERMAN - Pink Perfection Pointed Slant Tweezer,False,False,False,True,25.0,0.0,1457647,Standard,,1,0
Shiseido,eyebrow-makeup-pencils,Shiseido - Brow Ink Trio,False,False,False,False,24.0,0.0,2136323,Standard,,7,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - Soft & Natural Brow Kit,False,False,False,False,34.0,0.0,1849686,Standard,$62.00,80,0
IT Cosmetics,eyebrow-makeup-pencils,IT Cosmetics - Brow Power Pomade,False,False,False,False,24.0,0.0,2058725,Standard,,1,0
Bobbi Brown,eyebrow-makeup-pencils,Bobbi Brown - Long-Wear Brow Gel,False,False,False,False,26.0,0.0,1809862,Standard,,7,0
Pretty Vulgar,eyebrow-makeup-pencils,Pretty Vulgar - High Standards Eyebrow Brush,False,False,False,True,20.0,0.0,1949908,Standard,,1,0
SEPHORA COLLECTION,eyebrow-makeup-pencils,SEPHORA COLLECTION - Shear Genius Eyebrow Trimmer,False,False,False,True,20.0,11.0,1649953,Standard,,1,1
Too Faced,eyebrow-makeup-pencils,Too Faced - Brow Quickie,False,False,False,False,22.0,0.0,1852987,Standard,,18,0
Giorgio Armani Beauty,eyebrow-makeup-pencils,Giorgio Armani Beauty - High-Precision Brow Pencil,False,False,False,True,30.0,0.0,1805282,Standard,,3,0
Givenchy,eyebrow-makeup-pencils,Givenchy - Eyebrow Couture Definer,False,False,False,False,27.0,0.0,1861996,Standard,,1,0
SEPHORA COLLECTION,eyebrow-makeup-pencils,SEPHORA COLLECTION - Brow Gel,False,False,False,True,12.0,0.0,1895010,Standard,,1,0
Christian Louboutin,eyebrow-makeup-pencils,Christian Louboutin - Brow Definer,False,False,True,False,40.0,0.0,1936772,Standard,,1,0
Natasha Denona,eyebrow-makeup-pencils,Natasha Denona - Eyebrow Shadow Mono,False,False,False,False,22.0,0.0,1909662,Standard,,1,0
ILIA,eyebrow-makeup-pencils,ILIA - Essential Brow Natural Volumizing Brow Gel,False,False,True,False,26.0,0.0,2166502,Standard,,1,0
NUDESTIX,eyebrow-makeup-pencils,NUDESTIX - Brow Wax,False,False,False,False,26.0,0.0,1721349,Standard,,1,0
surratt beauty,eyebrow-makeup-pencils,surratt beauty - Expressioniste Brow Pencil  Rechargable Holder,False,False,False,False,25.0,0.0,1672781,Standard,,1,0
SEPHORA COLLECTION,eyebrow-makeup-pencils,SEPHORA COLLECTION - PRO Pointed Brow #35,False,False,False,True,18.0,0.0,1648252,Standard,,1,0
Marc Jacobs Beauty,eyebrow-makeup-pencils,Marc Jacobs Beauty - Brow Tamer Grooming Gel,False,False,False,True,24.0,0.0,1505593,Standard,,16,0
Benefit Cosmetics,eyebrow-makeup-pencils,Benefit Cosmetics - Defined & Refined Brow Kit,False,False,False,False,34.0,0.0,1849439,Standard,$59.00,42,0
Pretty Vulgar,eyebrow-makeup-pencils,Pretty Vulgar - Rising Arc Eyebrow Gel,False,False,False,True,24.0,0.0,1949924,Standard,,4,0
Smashbox,eyebrow-makeup-pencils,Smashbox - #SHAPEMATTERS PALETTE,False,False,False,True,55.0,0.0,1721059,Standard,$276.00,1,0
NARS,eyeshadow,NARS - NARSissist Wanted Eyeshadow Palette,True,False,False,False,59.0,0.0,2015980,Standard,$199.00,40,0
HUDA BEAUTY,eyeshadow,HUDA BEAUTY - The New Nude Eyeshadow Palette,False,False,False,True,65.0,0.0,2137289,Standard,,1,0
Charlotte Tilbury,eyeshadow,Charlotte Tilbury - Luxury Eyeshadow Palette,False,False,False,False,53.0,0.0,2218790,Standard,,39,0
HUDA BEAUTY,eyeshadow,HUDA BEAUTY - Obsessions Eyeshadow Palette,True,False,False,True,27.0,0.0,2137230,Standard,,878,0
TOM FORD,eyeshadow,TOM FORD - Eye Color Quad,False,False,False,False,88.0,0.0,2230274,Standard,,42,0
FENTY BEAUTY by Rihanna,eyeshadow,FENTY BEAUTY by Rihanna - Killawatt Freestyle Highlighter,False,False,False,True,36.0,0.0,2211076,Standard,,642,0
Natasha Denona,eyeshadow,Natasha Denona - Sunrise Eyeshadow Palette,False,False,False,False,65.0,0.0,2222883,Standard,,1,0
Laura Mercier,eyeshadow,Laura Mercier - Caviar Stick Eye Shadow,False,False,False,True,29.0,0.0,2181865,Standard,,623,0
HUDA BEAUTY,eyeshadow,HUDA BEAUTY - Neon Obsessions Palette,False,False,False,True,29.0,0.0,2221869,Standard,,70,0
Natasha Denona,eyeshadow,Natasha Denona - Coral Eyeshadow Palette,False,True,False,False,48.0,0.0,2243335,Standard,,1,0
Urban Decay,eyeshadow,Urban Decay - Naked2 Palette,False,False,False,False,54.0,0.0,1637719,Standard,,1,0
NARS,eyeshadow,NARS - Wanted Eyeshadow Palette Mini,True,True,False,True,25.0,0.0,2191963,Standard,,11,0
Anastasia Beverly Hills,eyeshadow,Anastasia Beverly Hills - Soft Glam Eyeshadow Palette,False,False,False,False,42.0,0.0,2036481,Standard,,1,0
SEPHORA COLLECTION,eyeshadow,SEPHORA COLLECTION - Eye Love Eyeshadow Palette,False,False,False,True,14.0,0.0,2157683,Standard,,24,0
Urban Decay,eyeshadow,Urban Decay - Naked3 Palette,False,False,False,False,54.0,0.0,1573336,Standard,,1,0
SEPHORA COLLECTION,eyeshadow,SEPHORA COLLECTION - Colorful Eyeshadow,False,False,False,True,8.0,0.0,1943521,Standard,,152,0
Urban Decay,eyeshadow,Urban Decay - Naked2 Basics Eyeshadow Palette,False,False,False,False,29.0,0.0,1637719,Standard,,1,0
Urban Decay,eyeshadow,Urban Decay - Eyeshadow,False,False,False,False,20.0,0.0,1402999,Standard,,495,0
Charlotte Tilbury,eyeshadow,Charlotte Tilbury - Eyes To Mesmerize Cream Eyeshadow,False,False,True,False,32.0,0.0,2201473,Standard,,26,0
SEPHORA COLLECTION,eyeshadow,SEPHORA COLLECTION - Mixology Eyeshadow Palette,True,False,False,True,34.0,19.0,1839554,Standard,,31,1
Natasha Denona,eyeshadow,Natasha Denona - Biba All Neutral Eyeshadow Palette,False,False,False,False,129.0,0.0,2192821,Standard,,1,0
stila,eyeshadow,stila - Glitter & Glow Liquid Eye Shadow,False,False,False,False,24.0,0.0,2171510,Standard,,354,0
Melt Cosmetics,eyeshadow,Melt Cosmetics - Smoke Sessions Eyeshadow Palette,False,False,False,True,48.0,0.0,2229656,Standard,,1,0
PAT McGRATH LABS,eyeshadow,PAT McGRATH LABS - Mothership V Eyeshadow Palette - Bronze Seduction,False,False,False,True,125.0,0.0,2111938,Standard,,1,0
Urban Decay,eyeshadow,Urban Decay - Moondust Eyeshadow Palette,False,False,False,False,49.0,24.5,1844042,Standard,,1,1
MAKE UP FOR EVER,eyeshadow,MAKE UP FOR EVER - Artist Color Eye Shadow,False,False,False,True,17.0,0.0,2033454,Standard,,139,0
Natasha Denona,eyeshadow,Natasha Denona - Mini Nude Eyeshadow Palette,False,False,False,False,25.0,0.0,2041911,Standard,,1,0
tarte,eyeshadow,tarte - Tartelette™ In Bloom Clay Eyeshadow Palette,False,False,False,False,39.0,0.0,1775006,Standard,,1,0
HUDA BEAUTY,eyeshadow,HUDA BEAUTY - Desert Dusk Eyeshadow Palette,False,False,False,True,65.0,0.0,1992445,Standard,,1,0
